ID;MesSiniestro;Marca;Zona;Sexo;EstadoCivil;Edad;Categoria;CostoVehiculo;Fraude;TipoConductor;Modelo;Testigo;Anio;Pago
9799;Ene;Toyota;Urbana;Mujer;Casado;34;Deportivo;Medio;0;1;5mas;No;2023;217.3937492
9800;Jul;Mazda;Urbana;Hombre;Soltero;28;Deportivo;Medio;0;2;5mas;No;2023;134.6691057
9801;Dic;Mazda;Urbana;Hombre;Soltero;28;Sedan;Medio;0;1;4y;No;2023;223.1736795
9802;Feb;Mazda;Rural;Hombre;Soltero;34;Sedan;Medio;0;3;5mas;No;2023;166.5054518
9803;Sep;Toyota;Urbana;Hombre;Casado;37;Deportivo;Medio;0;2;5mas;No;2023;206.2967204
9804;Jul;Pontiac;Urbana;Hombre;Soltero;26;Sedan;Medio;0;2;5mas;No;2023;71.73335781
9805;Dic;Pontiac;Urbana;Hombre;Casado;29;Sedan;Medio;0;1;5mas;No;2023;380.6037299
9806;Dic;Pontiac;Urbana;Hombre;Soltero;35;Sedan;Medio;0;2;5mas;No;2023;92.90271021
9807;Dic;Pontiac;Urbana;Mujer;Soltero;28;Sedan;Bajo;0;4;5mas;No;2023;43.76535518
9808;Dic;Mazda;Urbana;Hombre;Casado;66;Sedan;Bajo;0;1;5mas;No;2023;95.25630256
9809;Feb;Toyota;Urbana;Hombre;Casado;51;Sedan;Bajo;1;3;5mas;No;2023;42.26849124
9810;Nov;Chevrolet;Urbana;Mujer;Casado;35;Deportivo;Bajo;0;4;2y;No;2023;168.4608175
9811;Feb;Pontiac;Urbana;Hombre;Casado;63;Sedan;Bajo;0;2;5mas;No;2023;64.81084077
9812;Dic;Pontiac;Urbana;Mujer;Otro;59;Sedan;Medio;0;2;5mas;No;2023;102.9777868
9813;Jul;Honda;Urbana;Hombre;Casado;35;Deportivo;Bajo;0;4;5mas;No;2023;127.8559486
9814;Feb;Chevrolet;Urbana;Hombre;Casado;26;Sedan;Medio;1;4;5mas;No;2023;278.8065515
9815;Feb;Honda;Urbana;Hombre;Soltero;0;Carga;Alto;0;4;0y;No;2023;88.93991624
9816;Jul;Chevrolet;Urbana;Mujer;Soltero;28;Sedan;Bajo;0;2;5mas;No;2023;100.3948357
9817;May;Pontiac;Urbana;Hombre;Soltero;24;Deportivo;Bajo;0;2;5mas;No;2023;111.1781836
9818;May;Mazda;Urbana;Hombre;Casado;55;Sedan;Bajo;0;3;5mas;No;2023;65.00007807
9819;Ene;Pontiac;Urbana;Mujer;Soltero;30;Deportivo;Bajo;0;2;5mas;No;2023;98.35909411
9820;Feb;Honda;Rural;Hombre;Soltero;30;Sedan;Bajo;0;4;5mas;No;2023;285.9732029
9821;Mar;Toyota;Urbana;Hombre;Casado;78;Deportivo;Bajo;0;4;5mas;No;2023;199.0426604
9822;Dic;Mazda;Urbana;Hombre;Casado;31;Sedan;Bajo;0;4;5mas;No;2023;230.7462178
9823;Nov;Honda;Urbana;Hombre;Casado;49;Deportivo;Alto;0;3;5mas;No;2023;203.3968414
9824;Sep;Mazda;Urbana;Hombre;Casado;26;Sedan;Bajo;0;4;5mas;No;2023;73.42546207
9825;Sep;Chevrolet;Urbana;Hombre;Casado;39;Sedan;Medio;0;1;5mas;No;2023;83.07098379
9826;Sep;Toyota;Urbana;Hombre;Casado;31;Deportivo;Bajo;0;2;5mas;No;2023;163.5011572
9827;Dic;Accura;Urbana;Hombre;Casado;37;Deportivo;Medio;0;3;5mas;No;2023;160.747608
9828;Dic;Toyota;Urbana;Mujer;Casado;39;Deportivo;Bajo;0;3;5mas;No;2023;120.5756276
9829;Nov;Pontiac;Urbana;Hombre;Casado;35;Deportivo;Bajo;0;2;5mas;No;2023;19.43975063
9830;Oct;Toyota;Urbana;Hombre;Casado;32;Sedan;Bajo;0;2;5mas;No;2023;123.4372404
9831;Feb;Toyota;Urbana;Hombre;Casado;62;Sedan;Medio;0;4;5mas;No;2023;15.23522435
9832;Ago;Mazda;Urbana;Hombre;Soltero;55;Carga;Alto;0;2;5mas;No;2023;43.29141847
9833;Ago;Mazda;Urbana;Hombre;Soltero;27;Deportivo;Medio;0;2;5mas;No;2023;69.27652634
9834;Jul;Toyota;Urbana;Hombre;Soltero;44;Sedan;Bajo;0;1;5mas;No;2023;147.4728152
9835;May;Pontiac;Urbana;Hombre;Casado;58;Sedan;Medio;0;4;5mas;No;2023;85.92217832
9836;May;VW;Urbana;Hombre;Casado;27;Deportivo;Medio;0;3;5mas;No;2023;344.6220248
9837;Abr;Honda;Urbana;Hombre;Casado;47;Sedan;Bajo;0;4;5mas;No;2023;125.3918362
9838;Abr;Pontiac;Urbana;Mujer;Soltero;29;Sedan;Bajo;0;2;5mas;No;2023;162.200846
9839;Abr;Pontiac;Urbana;Mujer;Casado;78;Deportivo;Medio;0;4;5mas;No;2023;309.5095106
9840;Sep;Toyota;Urbana;Hombre;Soltero;34;Sedan;Bajo;0;3;5mas;No;2023;166.4329713
9841;Sep;Mazda;Urbana;Hombre;Soltero;29;Deportivo;Bajo;0;3;5mas;No;2023;320.9153026
9842;Feb;Honda;Urbana;Hombre;Casado;76;Deportivo;Alto;1;2;5mas;No;2023;331.8058268
9843;Sep;Toyota;Urbana;Hombre;Casado;61;Deportivo;Bajo;0;1;5mas;No;2023;69.27542173
9844;Mar;Pontiac;Urbana;Hombre;Casado;39;Sedan;Medio;0;3;5mas;No;2023;89.22891528
9845;Abr;Mazda;Urbana;Hombre;Soltero;23;Sedan;Bajo;0;1;5mas;No;2023;96.5826841
9846;Jun;Pontiac;Urbana;Hombre;Casado;42;Sedan;Bajo;0;2;5mas;No;2023;178.2593996
9847;Jun;Honda;Urbana;Hombre;Casado;52;Sedan;Bajo;0;1;5mas;No;2023;139.9755963
9848;Ago;Pontiac;Urbana;Hombre;Soltero;41;Sedan;Bajo;0;3;5mas;No;2023;61.59442399
9849;Feb;Pontiac;Urbana;Hombre;Soltero;25;Sedan;Bajo;0;2;4y;No;2023;203.206028
9850;Feb;Pontiac;Rural;Hombre;Casado;27;Sedan;Medio;1;3;5mas;No;2023;87.49103328
9851;Ago;Honda;Urbana;Hombre;Casado;59;Sedan;Bajo;0;2;5mas;No;2023;132.6920681
9852;Sep;Mazda;Rural;Hombre;Casado;29;Deportivo;Bajo;0;4;5mas;No;2023;184.9464668
9853;Nov;Pontiac;Urbana;Hombre;Casado;52;Sedan;Bajo;0;3;5mas;No;2023;251.0948323
9854;Feb;Toyota;Rural;Hombre;Casado;56;Deportivo;Medio;0;1;5mas;No;2023;31.16933877
9855;Dic;Accura;Urbana;Hombre;Casado;47;Sedan;Medio;0;1;5mas;No;2023;89.32493697
9856;Dic;Mazda;Rural;Hombre;Casado;48;Deportivo;Bajo;0;4;5mas;No;2023;7.899946676
9857;Dic;Accura;Urbana;Hombre;Casado;54;Sedan;Medio;0;3;5mas;No;2023;90.80745235
9858;Abr;Honda;Urbana;Hombre;Soltero;27;Sedan;Bajo;0;1;5mas;No;2023;157.9469182
9859;Abr;Mazda;Urbana;Hombre;Soltero;29;Sedan;Bajo;0;4;5mas;No;2023;17.68135682
9860;Feb;Honda;Urbana;Mujer;Casado;48;Sedan;Bajo;0;2;5mas;No;2023;64.19413623
9861;May;Pontiac;Urbana;Hombre;Casado;28;Sedan;Bajo;0;4;5mas;No;2023;77.2182586
9862;May;Mazda;Urbana;Hombre;Soltero;21;Sedan;Bajo;0;2;5mas;No;2023;133.890514
9863;Jun;Toyota;Rural;Mujer;Soltero;28;Sedan;Bajo;0;4;5mas;No;2023;50.22687471
9864;Ago;Ford;Urbana;Hombre;Casado;61;Deportivo;Medio;0;3;5mas;No;2023;118.1279338
9865;Sep;Toyota;Urbana;Hombre;Soltero;31;Sedan;Bajo;0;1;5mas;No;2023;182.5314846
9866;Oct;Pontiac;Rural;Hombre;Casado;46;Carga;Alto;0;2;5mas;No;2023;53.49434451
9867;Feb;Mazda;Urbana;Hombre;Casado;44;Sedan;Alto;1;1;5mas;No;2023;735.2034645
9868;Dic;Honda;Urbana;Hombre;Casado;39;Sedan;Bajo;0;2;5mas;No;2023;127.3479119
9869;Dic;Pontiac;Urbana;Hombre;Casado;33;Sedan;Bajo;0;3;5mas;No;2023;116.5937029
9870;Dic;Ford;Urbana;Hombre;Soltero;33;Sedan;Medio;0;3;5mas;No;2023;114.477628
9871;Nov;Toyota;Urbana;Hombre;Casado;41;Sedan;Bajo;0;4;5mas;No;2023;136.2059544
9872;Oct;Mazda;Urbana;Hombre;Soltero;30;Sedan;Bajo;0;2;5mas;No;2023;213.5836249
9873;Feb;Mazda;Urbana;Hombre;Casado;29;Sedan;Bajo;1;1;5mas;No;2023;136.8599777
9874;Feb;Pontiac;Urbana;Mujer;Soltero;32;Sedan;Bajo;1;3;5mas;No;2023;111.4295469
9875;Sep;Toyota;Urbana;Mujer;Casado;24;Deportivo;Bajo;0;2;5mas;No;2023;461.6036898
9876;Sep;Mazda;Urbana;Hombre;Soltero;54;Deportivo;Bajo;0;4;5mas;No;2023;97.47039273
9877;Sep;Mazda;Urbana;Hombre;Casado;45;Carga;Alto;0;4;5mas;No;2023;258.5524735
9878;Sep;Pontiac;Urbana;Hombre;Casado;54;Sedan;Bajo;0;1;5mas;No;2023;131.3850759
9879;May;Toyota;Urbana;Hombre;Casado;30;Sedan;Bajo;0;2;5mas;No;2023;67.87207929
9880;Feb;Honda;Urbana;Hombre;Casado;28;Sedan;Medio;1;3;5mas;No;2023;294.0448799
9881;May;Chevrolet;Urbana;Hombre;Casado;36;Deportivo;Bajo;0;2;5mas;No;2023;79.72192058
9882;May;Honda;Urbana;Hombre;Casado;29;Sedan;Medio;0;3;5mas;No;2023;56.64674809
9883;May;Pontiac;Urbana;Hombre;Casado;63;Carga;Alto;0;3;5mas;No;2023;77.92345509
9884;May;VW;Urbana;Hombre;Casado;60;Deportivo;Medio;0;2;5mas;No;2023;413.8325224
9885;Dic;Pontiac;Urbana;Hombre;Casado;26;Sedan;Bajo;0;4;5mas;No;2023;165.2408044
9886;Dic;Toyota;Urbana;Hombre;Casado;45;Sedan;Bajo;0;1;5mas;No;2023;177.5330138
9887;Dic;Pontiac;Urbana;Hombre;Soltero;27;Sedan;Bajo;0;2;5mas;No;2023;132.6638135
9888;Dic;Chevrolet;Urbana;Hombre;Casado;39;Deportivo;Medio;0;3;5mas;No;2023;57.78765054
9889;Dic;Chevrolet;Rural;Hombre;Casado;60;Carga;Alto;0;2;5mas;No;2023;92.76783993
9890;Nov;Mazda;Urbana;Hombre;Casado;33;Sedan;Bajo;0;1;5mas;No;2023;72.36349724
9891;Nov;Toyota;Urbana;Hombre;Soltero;31;Sedan;Bajo;0;2;5mas;No;2023;122.8725698
9892;Oct;Dodge;Rural;Mujer;Casado;70;Deportivo;Medio;0;2;5mas;No;2023;87.84041239
9893;Oct;Chevrolet;Urbana;Hombre;Soltero;34;Deportivo;Bajo;0;2;5mas;No;2023;34.69759097
9894;Sep;Honda;Urbana;Hombre;Casado;40;Sedan;Alto;0;1;5mas;No;2023;121.1866281
9895;Sep;Mazda;Urbana;Hombre;Soltero;29;Deportivo;Alto;0;3;5mas;No;2023;245.1277793
9896;Sep;Pontiac;Rural;Hombre;Casado;54;Sedan;Bajo;0;2;5mas;No;2023;378.2111693
9897;Ago;Toyota;Rural;Mujer;Casado;27;Sedan;Alto;0;2;5mas;No;2023;12.91138995
9898;Ago;Toyota;Urbana;Mujer;Casado;51;Sedan;Bajo;0;4;5mas;No;2023;57.14417217
9899;Jul;Pontiac;Urbana;Hombre;Soltero;27;Sedan;Bajo;0;3;5mas;No;2023;38.63361798
9900;Jul;VW;Urbana;Hombre;Casado;38;Deportivo;Medio;0;1;5mas;No;2023;59.54357689
9901;May;Honda;Urbana;Hombre;Casado;41;Deportivo;Bajo;0;1;5mas;No;2023;100.4941538
9902;May;Pontiac;Urbana;Hombre;Soltero;58;Deportivo;Medio;0;2;5mas;No;2023;105.9426785
9903;Abr;Toyota;Urbana;Hombre;Casado;41;Deportivo;Bajo;0;2;5mas;No;2023;148.9893829
9904;Mar;Toyota;Urbana;Hombre;Soltero;26;Sedan;Bajo;0;3;5mas;No;2023;206.6879987
9905;Mar;Nisson;Urbana;Hombre;Casado;40;Sedan;Medio;0;4;5mas;No;2023;110.4784895
9906;Sep;Honda;Rural;Hombre;Soltero;36;Sedan;Medio;0;2;5mas;No;2023;50.26501638
9907;Oct;Chevrolet;Urbana;Hombre;Casado;65;Sedan;Bajo;0;1;5mas;No;2023;415.0908056
9908;May;Honda;Urbana;Hombre;Casado;69;Deportivo;Bajo;0;2;5mas;No;2023;89.6455898
9909;May;Toyota;Urbana;Hombre;Casado;56;Sedan;Bajo;0;1;5mas;No;2023;158.5857894
9910;May;Mazda;Urbana;Hombre;Casado;73;Deportivo;Bajo;0;4;5mas;No;2023;58.85465843
9911;Sep;Mazda;Urbana;Hombre;Casado;64;Sedan;Medio;0;3;5mas;No;2023;115.8300656
9912;Jul;Pontiac;Urbana;Mujer;Soltero;38;Deportivo;Bajo;0;3;5mas;No;2023;169.27682
9913;Sep;Mazda;Urbana;Hombre;Casado;43;Deportivo;Bajo;0;2;5mas;No;2023;122.0805963
9914;Ago;Pontiac;Urbana;Hombre;Casado;35;Sedan;Medio;0;3;5mas;No;2023;292.2046124
9915;Ago;Chevrolet;Urbana;Hombre;Casado;38;Deportivo;Alto;0;3;5mas;No;2023;245.7118875
9916;Nov;Toyota;Rural;Hombre;Soltero;31;Sedan;Bajo;0;3;5mas;No;2023;77.20976948
9917;Mar;Mazda;Urbana;Hombre;Casado;39;Deportivo;Medio;0;1;5mas;No;2023;219.6859806
9918;Sep;Honda;Urbana;Hombre;Casado;29;Deportivo;Medio;0;1;5mas;No;2023;139.8120784
9919;Oct;Honda;Urbana;Hombre;Casado;35;Deportivo;Bajo;0;3;5mas;No;2023;248.5234414
9920;May;Pontiac;Urbana;Mujer;Soltero;35;Deportivo;Bajo;0;1;5mas;No;2023;127.7418438
9921;Jun;Chevrolet;Urbana;Hombre;Casado;38;Sedan;Medio;0;1;5mas;No;2023;179.9205963
9922;Jun;Honda;Rural;Hombre;Casado;36;Sedan;Alto;0;4;5mas;No;2023;63.30063182
9923;Feb;Mazda;Urbana;Hombre;Casado;36;Sedan;Bajo;1;4;5mas;No;2023;227.1577641
9924;Jul;Pontiac;Urbana;Hombre;Casado;37;Sedan;Bajo;0;2;5mas;No;2023;98.63408084
9925;Nov;Honda;Urbana;Hombre;Casado;62;Deportivo;Alto;0;3;5mas;No;2023;200.2785917
9926;Nov;BMW;Rural;Hombre;Casado;58;Sedan;Bajo;0;2;5mas;No;2023;85.18155435
9927;Nov;Pontiac;Urbana;Hombre;Casado;33;Deportivo;Bajo;0;3;5mas;No;2023;148.0115868
9928;Feb;Toyota;Urbana;Hombre;Casado;47;Sedan;Bajo;0;1;5mas;No;2023;106.560869
9929;Feb;Toyota;Urbana;Mujer;Soltero;32;Sedan;Bajo;1;3;5mas;No;2023;325.4649439
9930;Dic;Toyota;Urbana;Hombre;Casado;43;Sedan;Bajo;0;1;5mas;No;2023;231.337079
9931;Feb;Honda;Urbana;Hombre;Casado;58;Sedan;Medio;0;2;5mas;No;2023;229.1859339
9932;Dic;Honda;Urbana;Hombre;Casado;31;Sedan;Bajo;0;2;5mas;No;2023;266.3334934
9933;Abr;Honda;Urbana;Hombre;Casado;33;Deportivo;Bajo;0;1;5mas;No;2023;168.8829621
9934;Ago;Chevrolet;Urbana;Hombre;Casado;77;Sedan;Alto;0;2;5mas;No;2023;40.02624226
9935;Ago;Toyota;Urbana;Hombre;Soltero;38;Sedan;Bajo;0;4;5mas;No;2023;105.5429466
9936;Nov;Pontiac;Urbana;Hombre;Casado;64;Sedan;Medio;0;4;5mas;No;2023;261.8358178
9937;Nov;Pontiac;Urbana;Hombre;Soltero;36;Deportivo;Bajo;0;3;5mas;No;2023;112.0859302
9938;Oct;Toyota;Urbana;Hombre;Casado;27;Sedan;Bajo;0;1;5mas;No;2023;81.7009641
9939;Mar;Toyota;Urbana;Hombre;Soltero;49;Sedan;Medio;0;2;5mas;No;2023;333.564096
9940;Mar;Mazda;Urbana;Hombre;Casado;71;Deportivo;Bajo;0;1;5mas;No;2023;135.3320145
9941;Jul;Mazda;Urbana;Hombre;Casado;64;Sedan;Alto;0;1;5mas;No;2023;30.86377173
9942;Feb;Toyota;Urbana;Mujer;Soltero;39;Sedan;Bajo;0;1;5mas;No;2023;104.6007906
9943;Jul;Pontiac;Urbana;Hombre;Casado;40;Sedan;Alto;0;2;5mas;No;2023;71.56454378
9944;Sep;Mazda;Urbana;Hombre;Casado;32;Sedan;Bajo;0;3;5mas;No;2023;163.7144396
9945;Nov;Toyota;Urbana;Hombre;Soltero;33;Sedan;Bajo;0;1;5mas;No;2023;111.7977157
9946;Nov;Ford;Urbana;Hombre;Casado;30;Sedan;Medio;1;4;5mas;No;2023;89.32168298
9947;Feb;Honda;Urbana;Mujer;Casado;34;Sedan;Bajo;1;1;5mas;No;2023;51.24622418
9948;Feb;Toyota;Urbana;Hombre;Casado;30;Sedan;Bajo;0;3;5mas;No;2023;194.6280195
9949;Jun;Honda;Urbana;Hombre;Soltero;21;Sedan;Bajo;0;1;5mas;No;2023;460.9107793
9950;Abr;Mazda;Urbana;Hombre;Casado;42;Deportivo;Bajo;0;1;5mas;No;2023;174.7784321
9951;Mar;Saab;Rural;Hombre;Soltero;44;Sedan;Alto;0;3;5mas;No;2023;343.0076114
9952;Ene;Honda;Urbana;Hombre;Soltero;26;Sedan;Bajo;0;3;5mas;No;2023;44.5499594
9953;Jun;Honda;Urbana;Hombre;Otro;54;Sedan;Bajo;0;1;5mas;No;2023;62.17162413
9954;Jul;Chevrolet;Urbana;Hombre;Casado;26;Sedan;Bajo;0;1;5mas;No;2023;151.0238334
9955;Jun;Mazda;Rural;Hombre;Casado;55;Sedan;Medio;0;4;5mas;No;2023;82.90055427
9956;Dic;Pontiac;Urbana;Hombre;Casado;51;Deportivo;Medio;0;1;5mas;No;2023;184.9068427
9957;Mar;Pontiac;Urbana;Hombre;Casado;29;Deportivo;Bajo;0;1;5mas;No;2023;75.09870576
9958;Feb;Pontiac;Urbana;Hombre;Casado;76;Sedan;Bajo;0;3;5mas;Si;2023;63.26141268
9959;Nov;Ford;Urbana;Hombre;Casado;60;Deportivo;Alto;0;1;5mas;No;2023;167.4708682
9960;Ago;Toyota;Urbana;Hombre;Casado;32;Deportivo;Bajo;0;1;5mas;No;2023;102.5781924
9961;Ene;Chevrolet;Urbana;Hombre;Soltero;58;Sedan;Alto;0;1;5mas;No;2023;48.62796966
9962;Dic;Mazda;Urbana;Hombre;Soltero;27;Sedan;Bajo;0;3;5mas;No;2023;169.9545128
9963;Dic;Toyota;Rural;Mujer;Casado;27;Sedan;Bajo;0;3;5mas;No;2023;96.2723185
9964;May;Mazda;Urbana;Hombre;Soltero;33;Deportivo;Bajo;0;4;5mas;No;2023;198.3041662
9965;May;Toyota;Urbana;Hombre;Casado;55;Sedan;Bajo;0;4;3y;No;2023;76.26749523
9966;May;Chevrolet;Urbana;Hombre;Soltero;24;Sedan;Bajo;0;3;5mas;No;2023;122.3938435
9967;Jul;Toyota;Urbana;Hombre;Casado;28;Sedan;Bajo;0;3;5mas;No;2023;167.1245768
9968;Jul;Pontiac;Urbana;Hombre;Casado;54;Deportivo;Medio;0;1;5mas;No;2023;174.8347356
9969;Sep;Toyota;Urbana;Mujer;Casado;35;Sedan;Bajo;0;1;5mas;No;2023;164.0291133
9970;Sep;Toyota;Urbana;Hombre;Casado;50;Deportivo;Medio;0;1;5mas;No;2023;72.71010601
9971;Sep;Pontiac;Urbana;Hombre;Casado;33;Deportivo;Bajo;0;1;5mas;No;2023;262.2682858
9972;Sep;Mazda;Urbana;Hombre;Casado;28;Sedan;Medio;0;4;5mas;No;2023;100.0085429
9973;Sep;Pontiac;Urbana;Hombre;Casado;31;Sedan;Bajo;0;3;5mas;No;2023;338.0003329
9974;Oct;Toyota;Urbana;Hombre;Otro;49;Sedan;Bajo;0;3;5mas;No;2023;136.3539993
9975;Nov;Pontiac;Urbana;Hombre;Soltero;45;Deportivo;Bajo;0;3;5mas;No;2023;101.5490505
9976;Feb;Chevrolet;Urbana;Hombre;Casado;27;Deportivo;Medio;0;2;5mas;No;2023;89.15119724
9977;Dic;Toyota;Urbana;Mujer;Soltero;22;Deportivo;Bajo;0;2;5mas;No;2023;143.5851886
9978;Ene;VW;Urbana;Hombre;Casado;34;Sedan;Medio;0;2;4y;No;2023;69.41543716
9979;Ene;Pontiac;Urbana;Hombre;Soltero;21;Sedan;Medio;0;3;5mas;No;2023;137.7905975
9980;May;Pontiac;Urbana;Hombre;Soltero;31;Sedan;Medio;0;3;5mas;No;2023;196.7524058
9981;May;Chevrolet;Urbana;Hombre;Soltero;38;Deportivo;Bajo;0;1;5mas;No;2023;234.3616142
9982;May;Honda;Urbana;Hombre;Casado;32;Sedan;Bajo;0;2;5mas;No;2023;253.537858
9983;May;Pontiac;Urbana;Hombre;Casado;41;Sedan;Bajo;0;1;5mas;No;2023;33.15084094
9984;May;Pontiac;Urbana;Hombre;Casado;60;Sedan;Bajo;0;3;5mas;No;2023;183.2592604
9985;Jun;Chevrolet;Urbana;Mujer;Soltero;18;Deportivo;Bajo;0;4;3y;No;2023;455.572935
9986;Feb;Ford;Urbana;Hombre;Casado;51;Carga;Alto;1;2;5mas;No;2023;333.5216304
9987;Sep;Pontiac;Urbana;Hombre;Casado;54;Sedan;Bajo;0;2;5mas;No;2023;79.54386093
9988;Dic;Ford;Urbana;Hombre;Soltero;26;Deportivo;Medio;0;3;5mas;No;2023;104.7055431
9989;Dic;Pontiac;Urbana;Hombre;Soltero;26;Deportivo;Medio;0;3;5mas;No;2023;143.7975792
9990;Dic;Pontiac;Urbana;Hombre;Casado;57;Sedan;Medio;0;2;5mas;No;2023;153.230775
9991;Dic;Honda;Urbana;Hombre;Soltero;27;Deportivo;Bajo;0;2;5mas;No;2023;198.8855503
9992;Dic;Mazda;Rural;Hombre;Soltero;22;Deportivo;Bajo;0;4;5mas;No;2023;265.8710152
9993;Dic;Mazda;Urbana;Hombre;Casado;31;Deportivo;Alto;0;3;5mas;No;2023;463.7502938
9994;Sep;Ford;Urbana;Hombre;Casado;51;Carga;Alto;0;4;5mas;No;2023;77.6073701
9995;Ago;Ford;Urbana;Hombre;Casado;53;Sedan;Medio;0;4;5mas;No;2023;48.89119573
9996;Feb;Pontiac;Urbana;Hombre;Soltero;40;Sedan;Bajo;0;1;5mas;No;2023;44.26999029
9997;Feb;Pontiac;Urbana;Hombre;Soltero;30;Sedan;Bajo;1;2;5mas;No;2023;96.07078136
9998;May;Toyota;Urbana;Hombre;Casado;36;Deportivo;Bajo;0;4;5mas;No;2023;28.34949848
9999;May;Chevrolet;Urbana;Hombre;Casado;33;Sedan;Medio;0;1;5mas;No;2023;257.769002
10000;May;Accura;Urbana;Hombre;Casado;46;Sedan;Medio;0;2;5mas;No;2023;151.6341709
10001;Abr;Pontiac;Rural;Hombre;Casado;44;Sedan;Bajo;0;3;5mas;No;2023;168.288006
10002;Ene;Toyota;Urbana;Hombre;Casado;36;Sedan;Bajo;0;4;5mas;No;2023;14.88021325
10003;Ene;Mazda;Urbana;Hombre;Soltero;27;Sedan;Medio;0;1;5mas;No;2023;274.1014082
10004;Ene;Pontiac;Urbana;Hombre;Casado;54;Deportivo;Medio;0;3;5mas;No;2023;6.959655645
10005;Dic;Toyota;Urbana;Hombre;Casado;58;Sedan;Bajo;0;4;5mas;No;2023;140.2862702
10006;Nov;Pontiac;Urbana;Hombre;Casado;42;Deportivo;Medio;0;4;5mas;No;2023;181.8113313
10007;Oct;Chevrolet;Urbana;Hombre;Casado;36;Sedan;Bajo;0;1;5mas;No;2023;190.4540208
10008;Sep;Pontiac;Urbana;Hombre;Casado;41;Sedan;Medio;0;4;5mas;No;2023;153.3888102
10009;Sep;Pontiac;Urbana;Mujer;Soltero;27;Sedan;Bajo;0;1;5mas;No;2023;122.1593206
10010;Sep;Pontiac;Urbana;Hombre;Casado;41;Deportivo;Medio;0;1;5mas;No;2023;158.5144397
10011;Sep;Mazda;Urbana;Hombre;Casado;60;Sedan;Medio;0;2;5mas;No;2023;102.8616705
10012;Ago;Pontiac;Urbana;Mujer;Soltero;30;Sedan;Bajo;0;2;5mas;No;2023;314.0904642
10013;Feb;VW;Urbana;Hombre;Soltero;53;Deportivo;Medio;0;2;5mas;No;2023;313.3883845
10014;Ene;Mazda;Urbana;Hombre;Soltero;50;Deportivo;Bajo;0;4;5mas;No;2023;112.915468
10015;Mar;Mazda;Urbana;Hombre;Casado;32;Deportivo;Bajo;0;3;5mas;No;2023;142.9308869
10016;Feb;Toyota;Urbana;Mujer;Casado;33;Sedan;Alto;1;3;5mas;No;2023;195.9938397
10017;Abr;Pontiac;Rural;Hombre;Soltero;26;Sedan;Bajo;0;1;5mas;No;2023;87.1208589
10018;Oct;Pontiac;Urbana;Hombre;Soltero;18;Deportivo;Bajo;0;4;2y;No;2023;121.9206925
10019;Abr;Pontiac;Urbana;Hombre;Casado;36;Deportivo;Medio;0;4;5mas;No;2023;269.5109919
10020;Mar;Toyota;Urbana;Hombre;Casado;53;Sedan;Bajo;0;3;5mas;No;2023;220.2016126
10021;Mar;Chevrolet;Urbana;Hombre;Soltero;41;Deportivo;Bajo;0;2;5mas;No;2023;140.1965393
10022;Abr;Honda;Urbana;Hombre;Soltero;0;Deportivo;Alto;0;4;0y;No;2023;87.4848629
10023;Abr;Pontiac;Urbana;Hombre;Casado;68;Sedan;Alto;0;3;5mas;No;2023;146.6058885
10024;Oct;Toyota;Urbana;Hombre;Casado;54;Deportivo;Medio;0;4;5mas;No;2023;66.8666035
10025;Nov;Chevrolet;Urbana;Hombre;Casado;54;Sedan;Medio;0;4;5mas;No;2023;87.29621569
10026;Oct;Accura;Urbana;Hombre;Casado;37;Deportivo;Bajo;0;2;5mas;No;2023;104.1405141
10027;Ene;Mazda;Urbana;Hombre;Soltero;26;Sedan;Medio;0;1;5mas;No;2023;169.1532495
10028;Ene;Pontiac;Urbana;Hombre;Casado;39;Sedan;Medio;0;1;5mas;No;2023;406.6212752
10029;Nov;Pontiac;Urbana;Hombre;Casado;43;Deportivo;Medio;0;4;5mas;No;2023;35.96627585
10030;Ago;Honda;Urbana;Hombre;Soltero;26;Sedan;Bajo;0;3;5mas;No;2023;193.2975102
10031;Feb;Toyota;Urbana;Hombre;Casado;72;Sedan;Bajo;1;2;5mas;No;2023;135.3608156
10032;Feb;Toyota;Urbana;Hombre;Soltero;27;Sedan;Bajo;1;2;5mas;No;2023;391.8577137
10033;Abr;Mazda;Urbana;Mujer;Casado;35;Deportivo;Bajo;0;1;5mas;No;2023;57.17077322
10034;May;Toyota;Urbana;Hombre;Casado;48;Sedan;Bajo;0;2;5mas;No;2023;44.58521897
10035;Jun;Chevrolet;Urbana;Hombre;Casado;49;Sedan;Medio;0;2;5mas;No;2023;301.5343306
10036;May;Pontiac;Urbana;Hombre;Casado;55;Sedan;Bajo;0;3;5mas;No;2023;54.7637689
10037;Ago;Mazda;Urbana;Hombre;Casado;41;Deportivo;Medio;0;4;5mas;No;2023;166.1902162
10038;Feb;Mazda;Urbana;Hombre;Casado;47;Sedan;Bajo;0;3;5mas;No;2023;234.3561112
10039;Ago;Pontiac;Urbana;Mujer;Soltero;40;Sedan;Bajo;0;2;5mas;No;2023;132.2046175
10040;Oct;Honda;Urbana;Hombre;Casado;54;Deportivo;Alto;0;2;5mas;No;2023;276.1345523
10041;Nov;Chevrolet;Urbana;Hombre;Casado;36;Carga;Alto;0;4;5mas;No;2023;61.17217717
10042;Nov;Honda;Urbana;Mujer;Casado;44;Deportivo;Bajo;0;4;5mas;No;2023;176.4786648
